Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x19][0x15],16 [0x3][0x10],17 [0x1a][0x15],18 [0x3][0x11],19 [0x1b][0x15],20 [0x5][0xa],21 [0x1c][0x15],22 [0x1d][0x15],23 [0x3][0x12],24 [0x3][0x13],25 [0x1e][0x15]
839,"낮별읽기","회복마법 회복량이 증가하고 일부 회복 기술에 지속 회복 효과가 추가되며, 자신을 향한 적개심 상승이 억제되는 상태.",13218,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
840,"밤별읽기","회복마법 회복량이 증가하고 일부 회복 기술에 보호막 효과가 추가되며, 자신을 향한 적개심 상승이 억제되는 상태.",13219,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
841,"광속 시전","마법 시전 시간과 소비 MP가 감소하고, 공격마법으로 적에게 주는 피해량이 떨어진 상태.",13220,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
842,"빛의 에테르","MP가 서서히 회복되며 적개심 상승이 억제된 상태.",13221,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
843,"컴버라","HP가 서서히 줄어드는 상태.",13214,0,2,17,0,false,false,false,false,false,false,true,false,false,10,true,0,false,0,false,false,0,0,false
844,"행동 방해","적에게 주는 피해량이 떨어진 상태.",13222,0,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
845,"궁합","파티원에게 단일 대상 회복마법을 시전하면 궁합으로 연결된 대상을 추가로 회복한다.",13223,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,true,0,false,false,0,0,false
846,"궁합","효과를 부여한 점성술사가 파티원에게 단일 대상 회복마법을 시전하면 추가로 회복받는 상태.",13224,0,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,true,0,false,false,0,0,false
847,"운명의 수레바퀴","범위 내 파티원을 회복시키는 영역을 발생시킨 상태.",13225,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,4,true,0,false,false,0,27,false
848,"운명의 수레바퀴","받는 피해량을 줄여주는 보호막을 발생시킨 상태.",13227,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,4,true,0,false,false,0,27,false
849,"운명의 수레바퀴: 효과","받는 피해량이 일부 감소되는 상태.",13226,0,1,16,0,false,false,false,false,false,false,false,false,true,0,true,0,false,0,false,false,0,0,false
850,"채집 HQ 획득률 증가","물고기를 HQ로 낚을 확률이 증가한 상태.",16004,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
851,"정비","다음에 실행하는 무기 기술이 반드시 극대화된다.",13001,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
852,"체제 전환","포탑의 기능이 전환된 상태.",13002,0,1,16,0,false,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0,false
853,"속사","무기 기술 재사용 대기 시간이 줄어든 상태.",13003,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
854,"산탄 사격","HP가 서서히 줄어드는 상태.",13007,0,2,17,0,false,false,false,false,false,false,true,false,false,10,true,0,false,0,false,false,0,0,false
855,"강렬한 사격","적에게 주는 물리 피해량이 올라간 상태.",13005,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
856,"슬러그탄 효과 향상","다음에 시전하는 슬러그탄의 위력이 향상된다.",13004,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
857,"정밀탄 효과 향상","다음에 시전하는 정밀탄의 위력이 향상된다.",13006,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
858,"가우스 총열","적에게 주는 피해량이 상승하는 대신 기공사 무기 기술에 시전 시간이 발생하는 상태.",13010,0,1,16,0,false,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0,false
859,"정신 파괴","마법 공격으로 주는 피해량이 감소하는 상태.",13008,0,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
860,"무기 파괴","주는 피해량이 감소하는 상태.",13009,0,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
861,"소이탄","효과 적용 중에 준 피해량의 일부가 축적되는 상태.",13011,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
862,"특수탄","특수탄을 장전한 상태.",18401,5,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
863,"원초의 대지","받는 피해량이 일부 감소되는 상태.",16401,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
864,"어둠의 힘","받는 피해량이 일부 감소되는 상태.",16401,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
865,"여행신의 무곡","적에게 주는 피해량이 상승하는 대신 궁술사 및 음유시인 무기 기술에 시전 시간이 발생하는 상태.",12610,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
866,"시간신의 찬미가","다음에 받는 상태이상을 1회 막아내는 상태.",12611,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
867,"마력 각성","다음에 사용하는 컬랩스, 파이어 또는 선더 계열 마법에 '컬랩스 추가 효과', '파이가 효과 향상', '선더 계열 효과 향상' 이  반드시 발동하는 상태.",12655,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
868,"천사의 언어","마법 공격력이 상승한 상태.",12656,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
869,"욕망의 냉기","적에게 주는 피해량이 떨어진 상태.",14818,0,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
870,"되받아치기","물리 공격을 받으면 반격하고, 밀쳐내기를 당하면 효과를 무효화하고 상대방을 밀쳐내며 넉다운시킨다.",14817,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
871,"바람의 예술","'바람의 인장' 효과가 상승한 상태.",11501,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
872,"불의 예술","'불의 인장' 효과가 상승한 상태.",11554,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
873,"얼음의 예술","'얼음의 인장' 효과가 상승한 상태.",11601,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
874,"땅의 예술","'땅의 인장' 효과가 상승한 상태.",11703,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
875,"번개의 예술","'번개의 인장' 효과가 상승한 상태.",11752,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
876,"물의 예술","'물의 인장' 효과가 상승한 상태.",11802,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
877,"예술 계열 사용불가","예술 계열 기술을 사용할 수 없는 상태.",16117,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
878,"견실한 마음가짐","'견실한 작업'의 CP와 내구도 소비가 0이 된 상태.",11653,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
879,"장인정신","'고품질' 상태 발생률이 상승한 상태.",16118,0,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
880,"노동요","누적 수에 따라 다양한 제작 효과가 발생하는 상태.",18361,11,1,16,0,false,false,false,false,false,false,false,true,false,0,true,0,true,0,false,false,0,0,false
881,"날달의 호부: 커르다스 서부고지","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 커르다스 서부고지",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
882,"날달의 호부: 고지 드라바니아","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 고지 드라바니아",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
883,"날달의 호부: 저지 드라바니아","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 저지 드라바니아",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
884,"날달의 호부: 드라바니아 구름바다","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 드라바니아 구름바다",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
885,"날달의 호부: 아발라시아 구름바다","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 아발라시아 구름바다",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
886,"날달의 호부: 마법대륙 아지스 라","레벨 60 광맥이나 바위터에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 마법대륙 아지스 라",11013,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
887,"노피카의 호부: 커르다스 서부고지","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 커르다스 서부고지",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
888,"노피카의 호부: 고지 드라바니아","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 고지 드라바니아",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
889,"노피카의 호부: 저지 드라바니아","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 저지 드라바니아",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
890,"노피카의 호부: 드라바니아 구름바다","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 드라바니아 구름바다",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
891,"노피카의 호부: 아발라시아 구름바다","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 아발라시아 구름바다",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
892,"노피카의 호부: 마법대륙 아지스 라","레벨 60 성목이나 약초밭에서 채집할 때 '숨겨진 채집 지점'을 찾을 수 있게 된다.<br>대상 지역: 마법대륙 아지스 라",11058,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,true,0,false,false,0,0,false
893,"받는 피해 증가","받는 피해량이 증가한 상태.",17101,5,2,17,0,false,false,false,false,false,false,true,false,false,100,true,0,false,0,false,false,0,0,false
894,"바람속성 저항 감소","바람속성 저항이 떨어진다.",18201,4,2,17,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
895,"무적","받는 피해를 무효화하는 상태.",15024,0,1,16,0,false,false,false,false,false,false,false,true,true,1,true,0,true,0,false,false,0,0,false
896,"극한 채집","소장품을 채집할 때 '소장 가치'의 최대치가 높아지는 상태.",0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
897,"○削除予定","連続してＨＰが回復している状態。",12626,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
898,"번개속성 저항 감소","번개속성 저항이 떨어진 상태.",17741,2,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
899,"물리 피해 감소","물리 공격으로 받는 피해량이 감소되는 상태.",15052,0,1,16,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
900,"시간 정지","시간이 정지한 상태.",15579,0,2,17,0,true,false,true,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
901,"구속","행동이 불가능한 상태.",15545,0,2,17,0,true,false,true,true,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
902,"부대 혜택: MGP 증가","맨더빌 골드 소서 포인트 획득량이 증가하는 상태.",16519,0,1,16,0,false,false,false,false,false,false,false,true,true,0,false,0,true,0,true,false,0,0,false
903,"소장품 제작","특정 아이템 제작 시 결과물을 소장품으로 획득할 수 있는 상태.",16116,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,true,0,false,false,0,0,false
904,"표식","표적으로 점찍힌 상태.다른 플레이어에게 접근하면 표식 대상이 옮겨간다.",15026,0,2,17,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
